             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          38230736 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230731 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230727 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230722 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230714 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230707 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230699 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230691 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230686 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230680 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230677 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230670 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230567 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230564 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230559 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230556 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230548 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230538 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230530 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230522 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230514 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230506 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230497 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230491 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230486 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230480 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230477 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230471 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230467 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230464 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230461 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230459 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230456 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230452 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230449 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230444 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230439 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230432 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230424 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230415 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230406 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230398 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230389 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230384 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230377 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230373 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230370 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230368 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230363 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230360 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230353 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230345 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230337 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230328 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230319 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230310 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230301 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230293 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230291 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230286 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230282 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230278 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230272 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230268 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230265 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230263 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230260 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230258 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230256 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230254 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230248 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230242 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230239 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230236 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230225 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230218 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230161 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230104 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230096 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230087 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230079 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230071 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230064 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230061 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230057 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230053 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230051 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230043 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230034 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230025 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230015 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230005 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229994 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229980 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229967 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229953 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229942 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229934 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229931 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229919 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229909 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229902 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229896 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229888 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229883 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229878 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229875 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229871 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229864 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229854 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229844 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229835 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229824 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229813 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229801 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229789 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229782 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229772 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229760 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229749 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229737 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229726 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229716 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229705 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229694 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229686 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229681 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229674 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229665 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229658 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229651 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229644 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229640 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38229635 regular_m job-24hr victornr PD       0:00      1 (Priority)
